Fruit,City,Market_Type,Quality,Season,Supply_Level,Demand_Level,Transport_Cost,Price_per_kg
Papaya,Ahmedabad,Retail,Premium,Monsoon,1.7453752891720775,1.0353993994551727,8.879879124467944,41.51
Banana,Kolkata,Retail,Average,Spring,0.6197846368733848,1.3223875407907635,14.860582090420786,97.23
Orange,Delhi,Wholesale,Average,Summer,1.9796715890401047,1.2720610939022206,17.29282238109004,47.19
Banana,Pune,Wholesale,Premium,Monsoon,0.85311087326229,1.2815838970766524,12.560621244663903,84.41
Guava,Hyderabad,Wholesale,Average,Spring,0.7705339524224779,1.3732125792496985,5.220568969982724,60.03
Mango,Kolkata,Mandi,Good,Spring,1.5064620642286775,1.3031501475531393,7.2078846849986755,68.27
Orange,Delhi,Retail,Good,Monsoon,1.8865315192907006,1.1392665780549782,16.659969594366313,71.28
Grapes,Kolkata,Retail,Good,Summer,0.7833052801442816,1.2609129051068615,10.812859386130622,215.59
Apple,Hyderabad,Wholesale,Good,Monsoon,0.7567771157526879,0.7835859162462677,9.750322411881204,109.7
Guava,Lucknow,Retail,Premium,Monsoon,1.172813824052689,1.2009958582104263,7.927461331779355,76.53
Pomegranate,Lucknow,Wholesale,Average,Summer,1.9852636904460774,0.7606812458258839,18.23581427629042,75.0
Watermelon,Chennai,Wholesale,Premium,Monsoon,1.8638975651830112,1.1097359647471097,12.20284228277876,25.93
Papaya,Kolkata,Retail,Premium,Winter,1.3908106515017922,1.2164091883829595,12.927123439349497,58.43
Watermelon,Bangalore,Retail,Premium,Summer,0.6595522495778656,0.7658793151714284,5.05402433668327,61.06
Mango,Kolkata,Mandi,Average,Summer,1.747985079665521,1.1574786631123564,16.67779646744097,64.26
Banana,Hyderabad,Retail,Premium,Summer,0.7691678563712796,0.7203365481436199,5.788190705807798,67.4
Orange,Kolkata,Mandi,Average,Summer,0.957084209079468,1.3580142415986787,9.374806462081862,75.43
Banana,Mumbai,Retail,Good,Spring,1.4155907999660804,1.4512869586481925,18.43489680954967,71.56
Grapes,Lucknow,Wholesale,Good,Summer,1.5941391409740724,1.4711549874151546,8.113504255284754,74.8
Apple,Bangalore,Mandi,Premium,Monsoon,0.550683726422373,1.1745247964217074,8.734659881947419,424.21
Pineapple,Pune,Retail,Good,Spring,0.7184431077881772,0.7267503884488781,14.404981706575086,68.91
Apple,Lucknow,Retail,Good,Summer,1.822583785274391,1.3709577922360403,16.643614722892796,141.69
Grapes,Lucknow,Wholesale,Good,Monsoon,1.2343813943645712,0.9491003537306568,22.435955420493254,85.29
Papaya,Hyderabad,Retail,Good,Winter,0.5762809532506097,0.876898610311212,10.485237003177994,76.34
Papaya,Bangalore,Wholesale,Average,Summer,1.1317037843637492,0.7548022340575152,15.214786590124339,35.61
Watermelon,Delhi,Retail,Good,Summer,0.7299442407730812,1.4318014651403221,6.2881023203008635,79.42
Watermelon,Ahmedabad,Mandi,Premium,Spring,1.6587467691444708,0.8367559148540686,5.878092272612745,22.6
Banana,Chennai,Mandi,Good,Winter,1.5495696157315058,0.8970165872825385,23.06815511725586,49.32
Apple,Delhi,Wholesale,Premium,Monsoon,0.7477594992776717,1.4371469032195627,13.461510455929657,287.36
Guava,Kolkata,Mandi,Average,Winter,1.8083067934983426,0.7380665540368899,12.709408693994709,25.0
Orange,Kolkata,Retail,Average,Monsoon,0.9292713061968609,0.8591334509897797,23.72705115649971,78.56
Banana,Bangalore,Wholesale,Good,Monsoon,1.064581306601713,1.2378103519460528,20.647916172889182,60.99
Apple,Pune,Wholesale,Premium,Summer,0.7428434150785377,0.899436280003689,9.497735604510636,175.95
Watermelon,Kolkata,Mandi,Good,Winter,1.3403621956745788,0.9040029220008605,10.251004600400005,29.53
Guava,Ahmedabad,Retail,Premium,Monsoon,1.117990984238259,1.163133226074174,12.853982267178827,88.66
Orange,Lucknow,Retail,Premium,Spring,1.9220799227793355,0.7550007616709418,15.147881876899213,63.16
Banana,Pune,Wholesale,Premium,Spring,1.7298022212905075,1.14315338708371,14.011649856322348,37.48
Orange,Mumbai,Retail,Premium,Winter,1.0900292581216426,1.3772406206558903,13.538106412726073,149.48
Orange,Bangalore,Mandi,Average,Summer,1.6710990950430045,0.8720038146160228,19.312711011155248,48.94
Papaya,Mumbai,Retail,Good,Spring,0.7820616388831787,1.3877324381331801,10.155104312562193,103.25
Pomegranate,Lucknow,Wholesale,Good,Summer,1.6008430563493898,0.7588650355917527,17.58227239824238,75.0
Watermelon,Delhi,Wholesale,Good,Summer,1.7315479206446465,0.8635867689566588,8.723300714921404,22.31
Mango,Bangalore,Mandi,Good,Summer,1.4069190702578325,1.2490932852629437,5.367114487582835,79.74
Pomegranate,Hyderabad,Mandi,Premium,Summer,1.5319442601780635,1.3339653353114107,11.135885662202025,158.88
Guava,Pune,Wholesale,Good,Spring,1.6693646732919043,1.1601666344502408,24.705399762018033,50.76
Apple,Jaipur,Wholesale,Premium,Summer,1.5886565704366662,1.2256521460263563,19.646083844389317,105.19
Pomegranate,Pune,Retail,Premium,Spring,1.2152566622871073,1.3581090172457764,10.42718070382274,265.39
Pineapple,Delhi,Retail,Average,Spring,1.4231011320638598,0.9921953612922975,12.8557129265741,45.33
Watermelon,Chennai,Wholesale,Premium,Spring,1.488300000383033,1.2176890087792756,5.661043897588796,25.97
Guava,Chennai,Retail,Premium,Spring,1.1221037037949906,1.4442809417064542,20.697659667755886,129.29
Pomegranate,Chennai,Retail,Good,Summer,1.6845104206891335,1.2910440400629493,17.5042306771503,157.33
Mango,Ahmedabad,Retail,Good,Spring,0.9400942171786772,1.4022438388871878,20.297723203305924,153.46
Guava,Bangalore,Retail,Good,Spring,1.5823308238901919,1.390290061703426,14.508324742080285,80.34
Guava,Mumbai,Retail,Average,Winter,1.4054481498395999,1.4331377513340269,6.000445338331158,70.84
Apple,Pune,Wholesale,Good,Spring,1.7884795865481753,1.4932753885313335,10.880794200799981,90.93
Apple,Kolkata,Wholesale,Premium,Spring,0.5101783294652413,0.7347649970409365,23.079600181116817,210.02
Watermelon,Kolkata,Mandi,Good,Winter,1.8040292718841937,1.086649158957835,11.71940614761023,27.62
Guava,Mumbai,Wholesale,Good,Spring,1.5925792791510986,1.2149988259543387,11.701848685366851,47.85
Pineapple,Ahmedabad,Mandi,Good,Monsoon,1.3696697638541238,0.8374854958003719,10.2324961258366,30.85
Apple,Ahmedabad,Retail,Good,Summer,1.344004311026463,1.471511405325808,9.344481983021629,176.19
Orange,Lucknow,Mandi,Average,Winter,0.8232041491238169,0.8602806811587247,24.81063810167636,78.02
Mango,Lucknow,Wholesale,Premium,Monsoon,0.5623939343847042,0.7184885347742337,12.460141997571215,130.39
Orange,Kolkata,Retail,Premium,Spring,1.7674255659089062,0.7001926996142931,8.370292869183684,40.65
Banana,Hyderabad,Wholesale,Average,Winter,0.9167493493469814,1.3959247471122567,17.0988162639551,62.15
Guava,Lucknow,Mandi,Average,Spring,1.9992577845627748,1.3681834326768119,22.86918108334232,47.6
Guava,Pune,Wholesale,Good,Summer,0.619607836144192,1.3696177045186646,6.578036589824022,88.5
Mango,Ahmedabad,Wholesale,Good,Monsoon,1.1602226708361987,1.109942841101325,18.454272230008723,71.32
Pomegranate,Chennai,Mandi,Good,Monsoon,1.5003580800263154,0.8872225402454996,16.761724917093954,103.59
Apple,Hyderabad,Retail,Good,Spring,1.3481845491111624,1.272404763696903,7.192563888068795,138.22
Watermelon,Delhi,Mandi,Average,Summer,0.7793674074496622,1.0882759177075345,21.603544859991747,55.37
Pineapple,Bangalore,Mandi,Good,Winter,1.412319908569363,0.8759995777893002,14.584325148670326,47.56
Pineapple,Jaipur,Mandi,Good,Summer,1.728106985681978,0.7996913661660169,22.153119764836546,46.39
Pomegranate,Jaipur,Retail,Premium,Summer,1.5304075335000547,1.294128574925137,8.597926374696776,198.42
Orange,Jaipur,Retail,Premium,Winter,1.6392298537824606,1.40885917367642,19.58067485658988,105.47
Pomegranate,Delhi,Mandi,Average,Winter,1.3403141041114175,1.043457073574109,24.32112265530398,149.04
Pineapple,Ahmedabad,Mandi,Good,Winter,1.8683444329994,1.4142367516719085,18.07802292738515,51.59
Papaya,Jaipur,Wholesale,Premium,Winter,1.842659338595138,1.2273956296406974,11.89573857309073,37.21
Pomegranate,Hyderabad,Wholesale,Premium,Spring,0.9493889833778235,1.198529402995664,14.385798218749656,198.09
Pomegranate,Bangalore,Mandi,Average,Spring,1.8273111856751882,1.2596355790124372,14.315403909958551,110.08
Watermelon,Hyderabad,Retail,Average,Summer,1.591646060769416,0.7971718167257019,17.170692865544765,29.34
Papaya,Chennai,Wholesale,Good,Winter,1.9045141300973416,1.3458967518339915,17.711869640163744,36.99
Pineapple,Bangalore,Mandi,Premium,Monsoon,1.3354281374962629,1.224637023919776,14.940472955544132,78.49
Papaya,Hyderabad,Retail,Premium,Monsoon,0.6617836642302717,1.220200575716952,11.249766522857097,102.67
Mango,Mumbai,Mandi,Good,Winter,0.8618101619420344,0.8345128687157977,24.44191986424622,108.48
Banana,Ahmedabad,Wholesale,Average,Summer,1.22375838707317,0.9728821710419664,15.831909255966858,38.3
Apple,Bangalore,Retail,Average,Winter,0.6413645996067885,0.8373551945027929,7.050690762252881,181.02
Papaya,Kolkata,Mandi,Good,Summer,1.4652862405612839,0.7121704761562843,22.22466823773475,40.34
Pomegranate,Hyderabad,Wholesale,Average,Monsoon,1.4359183621420826,1.0682571120459188,5.789039058453829,75.0
Mango,Jaipur,Retail,Good,Spring,0.9611487988217557,0.9303828863460003,23.300648469421684,106.16
Mango,Delhi,Mandi,Premium,Spring,1.8330398221771975,0.8921817331164362,10.604328139811422,75.67
Mango,Ahmedabad,Wholesale,Good,Spring,0.6966818142747497,1.0642913076492004,21.209392341391858,115.75
Papaya,Ahmedabad,Mandi,Premium,Spring,1.1682165246250187,1.3989381817438118,14.236688691212168,70.56
Orange,Jaipur,Wholesale,Premium,Monsoon,1.7905552059207208,1.1337100074449333,18.79271483830242,47.62
Banana,Bangalore,Mandi,Good,Spring,1.8365827907627312,0.9664684384750983,7.9504766835469365,28.1
Mango,Jaipur,Wholesale,Premium,Monsoon,1.2800293194342856,1.2439828389206091,6.715021018222087,89.79
Grapes,Kolkata,Mandi,Average,Winter,1.2819016307360986,0.8376798821198896,11.108633853660645,58.74
Watermelon,Kolkata,Wholesale,Average,Spring,0.5426860877658837,1.2034839541031506,24.519662387849,56.39
Banana,Pune,Wholesale,Good,Summer,1.31282025991433,0.7729958730434042,18.578908485613397,35.69
Orange,Kolkata,Wholesale,Premium,Spring,1.318412696640726,1.2654324035174516,20.80814951765976,72.46
Mango,Kolkata,Wholesale,Average,Winter,1.6993679661530043,1.164495808385883,20.46180283234224,50.59
Banana,Ahmedabad,Wholesale,Premium,Winter,0.9105648757592638,1.1048290161819847,11.728210943665385,61.07
Guava,Chennai,Retail,Premium,Winter,0.5298522256101168,1.259221931233676,10.058236111125742,219.78
Grapes,Lucknow,Retail,Premium,Monsoon,1.8417848553664589,0.8474120609365949,9.26121102035071,70.77
Apple,Mumbai,Mandi,Good,Spring,1.2066242760567698,1.0183624449610669,11.202944421816042,112.95
Watermelon,Bangalore,Wholesale,Good,Summer,0.5618270689275493,1.1674145616516007,5.97133306118592,57.84
Watermelon,Lucknow,Mandi,Average,Summer,1.5008199376128613,1.4931453532464705,19.264380101542102,40.86
Papaya,Pune,Retail,Good,Monsoon,1.4863524586769188,1.4064955253398201,16.540837239800503,55.36
Pineapple,Chennai,Wholesale,Good,Monsoon,1.8668514654720072,1.3565019147352295,7.558998818395297,34.06
Papaya,Lucknow,Retail,Premium,Monsoon,0.5698122818286021,0.7034752542272719,17.906391666752334,74.58
Apple,Kolkata,Wholesale,Premium,Spring,1.1406598442555635,1.1437549485176461,6.606737331389752,137.27
Apple,Pune,Wholesale,Good,Summer,1.9334320696720342,0.7229049550685223,8.994565602224732,60.0
Guava,Chennai,Wholesale,Good,Monsoon,1.0307042459659632,0.9668919127821451,5.75876625871871,38.8
Guava,Delhi,Retail,Good,Spring,1.7882208720122852,0.8012355669707265,16.31289764769577,49.18
Apple,Delhi,Retail,Good,Spring,1.2313976570743415,1.1626632821634433,18.78459472725904,176.53
Pomegranate,Jaipur,Wholesale,Average,Summer,1.0654249575294081,0.7802939960760431,17.675580790865013,87.3
Papaya,Kolkata,Mandi,Premium,Monsoon,1.1971763089062513,1.4980109965295167,14.870007281452333,74.53
Banana,Chennai,Retail,Average,Spring,1.782632995859054,1.2265299812210668,13.688465187264097,36.91
Grapes,Pune,Wholesale,Average,Summer,1.2058069021854123,1.459181875295677,21.950012407526835,105.94
Orange,Jaipur,Wholesale,Premium,Monsoon,0.7382790379159336,0.8565330365002739,24.459547608406098,91.76
Papaya,Delhi,Mandi,Premium,Winter,1.9255152147708576,0.7579378502885478,10.905212601719478,30.96
Mango,Chennai,Wholesale,Good,Spring,1.1273961213538635,1.1474414976614615,8.748225759675538,81.45
Grapes,Jaipur,Retail,Good,Summer,1.7579857317386858,0.7828612528824119,21.754581972453128,65.53
Mango,Jaipur,Retail,Average,Summer,1.0447837941362739,0.9297218107501029,15.014698122883967,57.42
Watermelon,Hyderabad,Mandi,Good,Monsoon,0.8977343445579724,0.9043283366814746,17.270557683271463,39.79
Guava,Jaipur,Retail,Good,Spring,1.7524543242217785,1.422320808930697,21.2883839442935,68.5
Papaya,Jaipur,Wholesale,Premium,Winter,1.2878756972457324,1.4792249799776511,23.229080069096785,64.43
Papaya,Bangalore,Mandi,Average,Spring,1.6977439454058696,1.1192301358940695,16.4419963394325,38.79
Orange,Bangalore,Retail,Average,Monsoon,0.5750282313532795,1.0897996482763608,12.108733614490628,139.3
Orange,Mumbai,Mandi,Average,Summer,0.6235132446450826,1.185220693640427,7.0746032908498835,116.27
Watermelon,Delhi,Retail,Average,Spring,1.4002107248201403,1.2687437093983065,11.076142514727351,39.39
Watermelon,Delhi,Wholesale,Good,Spring,1.6845923927119435,0.872176516213103,6.318577787149646,17.85
Guava,Ahmedabad,Wholesale,Premium,Monsoon,1.5695471845626559,0.9188022926637656,7.431746990670538,38.14
Watermelon,Mumbai,Mandi,Premium,Summer,0.9951676967828618,0.9578379787223268,16.156053624182938,55.2
Pomegranate,Hyderabad,Mandi,Good,Spring,1.1191446091231905,1.311396496681904,16.65107674083988,194.93
Grapes,Kolkata,Retail,Premium,Spring,1.9296666279228956,0.7433075267218565,16.93713721568982,67.26
Orange,Delhi,Wholesale,Average,Summer,1.7379523435140718,0.7531283362981862,8.417203987729296,30.0
Guava,Mumbai,Retail,Average,Winter,1.798144107624029,0.9372012568191512,8.18566074698917,33.69
Pineapple,Pune,Mandi,Average,Monsoon,0.9646468747777805,1.4770379682452737,7.357202173595403,62.46
Orange,Lucknow,Mandi,Good,Monsoon,1.5576697199584923,1.3802389892574334,13.681421636319609,62.63
Banana,Lucknow,Retail,Average,Monsoon,0.8373126377085438,0.9172358149347513,13.985197838616783,55.6
Papaya,Chennai,Mandi,Premium,Spring,1.2084214464932015,1.1430688660017765,15.59549830513597,61.6
Papaya,Bangalore,Mandi,Average,Monsoon,1.438769999075915,1.0273150303340979,10.080422981911255,34.87
Papaya,Hyderabad,Retail,Good,Monsoon,0.7905504391785529,0.8667069432070602,18.226079245737335,63.58
Banana,Hyderabad,Mandi,Good,Spring,1.8362854467914578,0.9051244744066271,23.609551839273365,46.38
Grapes,Chennai,Wholesale,Good,Summer,0.5097425239988848,0.7878263629363236,16.460559204634436,139.57
Apple,Hyderabad,Retail,Good,Spring,1.368671404813408,1.193832860842094,13.103153440338817,135.91
Grapes,Delhi,Wholesale,Premium,Monsoon,1.6262170720616584,0.9124353478425931,16.437393787434644,89.61
Watermelon,Hyderabad,Retail,Good,Summer,1.1882104314035535,1.4869140248262493,12.84889697085141,51.72
Pineapple,Lucknow,Mandi,Premium,Winter,1.4000217162209534,0.844654783201916,15.818847200098539,53.93
Watermelon,Lucknow,Retail,Premium,Summer,1.5681770845012029,1.0381495484065282,18.02978307059226,42.43
Watermelon,Ahmedabad,Retail,Premium,Monsoon,1.8633311605797018,0.8720180554849476,9.091872285835516,26.6
Mango,Pune,Mandi,Good,Summer,1.029316025756501,0.8144485457637661,23.492673551954063,76.08
Papaya,Delhi,Retail,Premium,Summer,0.8649528919744507,1.2803296985543762,6.3669674289638944,109.52
Pineapple,Jaipur,Retail,Good,Winter,1.973066934179576,0.7769971929125731,16.784234469052407,37.21
Pineapple,Delhi,Mandi,Premium,Spring,1.3325277863079366,0.9297700569018892,23.803521266021132,71.36
Apple,Lucknow,Wholesale,Good,Monsoon,1.0919436048590478,0.9979751511296866,14.114716280169695,96.28
Apple,Chennai,Mandi,Premium,Spring,1.6348289900867243,1.188410531273728,12.284044452990322,138.87
Mango,Bangalore,Wholesale,Premium,Summer,1.6657417943083925,0.8831897482402493,15.53284527050395,53.79
Pomegranate,Bangalore,Retail,Average,Spring,0.5230493761020849,1.0411550445714426,17.12387074848281,377.56
Apple,Mumbai,Retail,Good,Summer,1.2479502596604184,0.7360476655357804,8.720681227425573,112.28
Grapes,Kolkata,Wholesale,Premium,Summer,1.446169599657398,1.1700494177198386,12.070977084086742,118.72
Guava,Hyderabad,Wholesale,Premium,Winter,0.8209006742015709,0.7046430150743528,11.019154311173448,51.37
Mango,Lucknow,Retail,Average,Monsoon,1.875468123527754,1.265412225489305,19.44866846044826,78.19
Grapes,Ahmedabad,Mandi,Premium,Summer,1.507187046950542,0.9019449552816319,5.371166730470511,74.07
Grapes,Mumbai,Retail,Good,Summer,0.600195615893258,1.4538748061370859,24.726336845440258,395.27
Papaya,Bangalore,Retail,Premium,Winter,0.6769684991555386,1.36656756552821,19.11239608360288,156.97
Orange,Kolkata,Retail,Good,Spring,1.9319562700400836,0.8028618086375028,18.949225344534536,44.38
Guava,Hyderabad,Wholesale,Average,Monsoon,0.5898119400820785,1.4693334177459971,15.979034827156543,90.93
Guava,Pune,Retail,Good,Summer,0.5576384684585879,1.0213524548492914,20.981468389723922,146.6
Papaya,Chennai,Mandi,Average,Monsoon,1.96865509137841,1.2695623904524402,14.864869918668946,36.5
Grapes,Ahmedabad,Wholesale,Premium,Winter,1.6452531270805495,1.108633624399107,16.135374397949814,73.36
Guava,Ahmedabad,Wholesale,Good,Spring,0.7944308002146141,0.8640440747350686,17.915191430613753,55.76
Pomegranate,Delhi,Retail,Good,Spring,1.9853984595933922,1.29546947425736,19.791729793564976,181.54
Orange,Hyderabad,Retail,Premium,Winter,1.3337607315252478,1.024124965668932,9.211583810098867,78.12
Orange,Bangalore,Mandi,Premium,Monsoon,0.8853467090668449,0.8401618903392319,18.813360308774442,111.49
Apple,Jaipur,Wholesale,Good,Spring,1.933746244524485,1.340288522925277,18.359461216443695,89.8
Watermelon,Pune,Retail,Premium,Summer,1.1217812440852717,1.3737328240491065,9.600009050967998,57.46
Banana,Bangalore,Retail,Good,Winter,1.4645194702771493,1.0720988793182236,24.41954383178294,62.56
Banana,Chennai,Wholesale,Good,Winter,1.7075169486225854,0.8840687267360015,10.119615176859945,23.13
Pineapple,Delhi,Wholesale,Good,Spring,1.2211113686145838,0.7023701764483175,9.856029996525503,41.78
Guava,Pune,Retail,Average,Summer,1.7386376864254525,0.9813181872911234,23.117528441924012,53.82
Mango,Jaipur,Mandi,Average,Spring,0.7439807806431815,1.0261921975437756,21.620726265453712,107.44
Banana,Delhi,Wholesale,Average,Summer,1.0308587393852882,1.4131640516450978,8.31755849325071,51.05
Pineapple,Lucknow,Retail,Average,Summer,0.8699261340360109,1.2346885616939152,19.802987873951814,83.22
Pomegranate,Lucknow,Retail,Average,Spring,1.5564264048189131,0.9022471290386523,20.175471245078768,82.73
Watermelon,Ahmedabad,Mandi,Average,Monsoon,1.517589719608861,1.2284259323491888,17.29285637869772,35.55
Guava,Chennai,Wholesale,Premium,Winter,1.8900612565086359,1.258925584064992,10.143542720488545,48.4
Apple,Lucknow,Mandi,Average,Winter,1.9229842365598473,1.2131922952514302,22.53837863741694,96.84
Orange,Delhi,Wholesale,Average,Spring,1.815737906399209,1.0162032798151341,14.326059799637951,39.05
Watermelon,Pune,Retail,Average,Winter,0.6075190695130019,1.2649703887720523,5.679426426659018,59.13
